Id_ref,author_name,hash_values,norm_title_str,years
Foubert2005,"[u'foubert', u'jd']","[381668615, 88171932, 124982384, 100196230, 4201873, 41266983, 42094810, 38837769, 55284398, 94182288, 131505470, 18084882, 25370791, 136131633, 128480693, 37026066, 210795418, 32232188, 82582261, 59275581, 54231745, 50657134, 93019313, 83332854, 152608284, 10912227, 309201120, 65064590, 182802230, 27156330, 101376366, 29662770, 22511282, 10634825, 46370282, 137228803, 24570910, 65369212, 50541317, 45457566, 249901211, 63961536, 42371683, 42577090, 10419608, 7664081, 25049574, 71790612, 99849560, 184062667, 66429908, 58727939, 127805835, 24358128, 101120813, 143609126, 48960523, 142157184, 44020552, 214316500, 72876705, 54553344, 238596870, 46326615, 160071335, 71942514, 31813754, 73839959, 39639877, 55672775, 122331948, 13334571, 33693699, 151413871, 17615027, 305332635, 32035466, 25613497, 274328188, 6740539, 106139817, 39405148, 224060694, 61711704, 111529421, 107688442, 16296790, 81786458, 38172496, 7402481, 133959534, 35248707, 87450611, 131093487, 6064973, 376990492, 88984045, 12372030, 160365126, 35168392, 57502717]",themensprogramapeereducationguidetorapeprevention3rded,[u'2005']
Lazarus1981,"[u'lazarus', u'filipp', u'lebensereignisse']","[102358662, 2769035, 198053725, 160590356, 20720776, 67204263, 321209931, 458448545, 69681344, 168178725, 316596153, 6775256, 52488212, 196850009, 468892913, 273749966, 18709180, 7723332, 110442586, 308608194, 122742687, 12948640, 34634062, 294484236, 44432011, 283373186, 318294740, 143648785, 66556371, 36370851, 151460532, 59041056, 338764882, 185171798, 159373560, 10643198, 16771548, 104861615, 218851518, 362150919, 7258000, 5508670, 210049148, 58985673, 116442316, 8784611, 61946101, 302960618, 31568803, 138133842, 20052671, 104096860, 76778211, 57541159, 15788208, 27286944, 19983319, 113581298, 65108858, 173359481, 115589079, 9236738, 277137264, 16273865, 31221068, 18726290, 49717259, 59593621, 65387350, 55400114, 12172089, 95305335, 5128645, 340749091, 59113370, 53006086, 397452638, 85682322, 28768595, 13420376, 68672941, 282717944, 174730252, 10952286, 81029674, 254201458, 307325711, 305212054, 216654825, 28718152, 8922762, 57351925, 32825262, 10025313, 77240198, 104602161, 207413837, 261409031, 254792305, 49187995, 105245391]",stressundstressbewaltigungeinparadigma,[u'1981']
Crowther2006,"[u'crowtherheyck', u'h']","[131131634, 2769035, 54791798, 49402433, 8291888, 84412096, 94533340, 26690916, 55284398, 66076198, 70217565, 220210736, 195589329, 3104988, 50639032, 5578977, 40320846, 11545370, 17607078, 136454405, 181164011, 47379221, 15925053, 66228865, 10185248, 10912227, 192873381, 6589799, 110891948, 20884131, 8355796, 52095633, 119852857, 62896500, 67023173, 74581378, 56643827, 65369212, 10445123, 67284013, 114886655, 140438239, 42371683, 13642693, 29840793, 85684214, 25049574, 52755249, 35528177, 58321245, 4863958, 48009582, 188062943, 18313039, 40700591, 104394221, 37127872, 103480519, 58595112, 55166610, 47526169, 51932134, 129940518, 21331244, 54504014, 24438834, 357495122, 65448637, 56460963, 77882398, 44294519, 1243554, 13851609, 24906987, 12722946, 5073295, 63428034, 113030813, 64197903, 49978442, 71376191, 155018273, 152355466, 7774337, 57922748, 27004375, 22957080, 43037146, 92258586, 20851018, 13330470, 115998152, 1888738, 55321061, 31248720, 57670601, 138692600, 105769672, 33086064, 70754867, 27203518]",patronsoftherevolutionidealsandinstitutionsinpostwarbehavioralscience,[u'2006']
Ruane1996,"[u'ruane', u'todd']","[28753425, 103699055, 38912525, 24580290, 41932599, 26881010, 105246563, 26690916, 98626337, 77177812, 131505470, 54945037, 145123861, 48149773, 126988406, 12923789, 44295727, 82515406, 48519831, 26722488, 104435614, 84591190, 11919839, 43213657, 10185248, 103524685, 6732564, 49681162, 30124218, 33390556, 2747919, 101487686, 23596468, 42530752, 10685345, 68090868, 131452458, 65369212, 117910372, 282926834, 21383089, 23873727, 31927900, 12178637, 92183836, 49712810, 738392, 5035090, 78905044, 31799435, 12725309, 739103, 188763511, 24358128, 32961731, 87844564, 26320493, 19127080, 101270816, 173512790, 12283592, 48287247, 38892647, 81255872, 160071335, 73426714, 27190390, 200366632, 67963500, 8104295, 35326677, 36695512, 59882721, 32274913, 50076765, 565887505, 285097417, 7840209, 64197903, 38338167, 106139817, 1318019, 4760104, 33261082, 93889610, 40863493, 30889652, 26128684, 5772207, 13364126, 115250606, 49039513, 79557209, 7423001, 45101818, 51475527, 73929118, 28501802, 8255825, 74470970, 22440600]",thedynamicsofconflictinnorthernirelandpowerconflictandemancipation,[u'1996']
Malmberg1964,"[u'malmberg', u'b']","[251941626, 60066837, 33102106, 86342117, 89435433, 248010913, 89605552, 74394922, 109444576, 192409255, 131505470, 114883696, 305760642, 282383401, 50639032, 5578977, 245901846, 117798956, 17607078, 71134450, 35874986, 25524415, 34634062, 15298203, 161027910, 103524685, 42101700, 30383413, 25438813, 70701548, 101376366, 29662770, 412456683, 69885095, 10685345, 198665271, 81213639, 65369212, 32548348, 45457566, 62472170, 140057555, 26981597, 130703061, 244213199, 39720461, 17345006, 81207582, 41447166, 39615060, 15577011, 56982460, 201469706, 24358128, 42005590, 47826253, 37127872, 160665622, 115625431, 450813401, 12283592, 71659854, 261185104, 217951688, 174316478, 118674757, 125117223, 144000113, 319417370, 191499154, 255937387, 95305335, 5128645, 69966103, 122657547, 72128230, 482864, 48255617, 44296694, 43006465, 109826713, 155018273, 164078848, 22207132, 81029674, 27452557, 20012678, 26128684, 92258586, 20851018, 164147879, 174440906, 107303486, 51369213, 172119081, 26570389, 108797417, 228856820, 83691412, 47585610, 79759171]",newtrendsinlinguisticsanorientationtrans,[u'1964']
Ek1996,"[u'ek', u'r']","[2532620120L, 1823266722, 672827268, 3168707182L, 449862633, 1752437578, 1338553302, 3562237102L, 1024507214, 563894127, 419352005, 2783849903L, 3843377847L, 3555132345L, 1406621623, 408707075, 3909298107L, 3862581511L, 3769717224L, 235532101, 1106516002, 951839703, 1100434570, 152754231, 4078981599L, 2719429094L, 1395472910, 1217691373, 3610905407L, 2384223776L, 1450351156, 228012494, 1161997882, 366809294, 3885178364L, 727766784, 2269065184L, 2249464157L, 2121256203, 943370642, 3707668606L, 2041702362, 554408648, 4191937955L, 3359330521L, 4107912309L, 2073060168, 1582227819, 1506588602, 1890766471, 124411243, 3726480874L, 4060393060L, 1160557206, 1103521498, 2597064371L, 2581799789L, 5831354, 3488335734L, 3958248242L, 2372739879L, 3458878945L, 104039090, 3130052194L, 867375519, 12979930, 529046633, 3762385090L, 2255654677L, 1808143744, 3157471762L, 2161641934L, 1122293021, 438335437, 1622594343, 1578229609, 306975754, 1078365345, 239336544, 933271453, 181421766, 3675182385L, 3276772763L, 4109570641L, 117522274, 3836620104L, 469926412, 806912994, 1832140134, 1889555904, 2984924611L, 3654815447L, 1238147996, 2835516183L, 3250844973L, 1928387670, 3869856700L, 398404281, 3658834755L, 3235331487L, 991064236]",,[u'1996']
Lahiri2000,"[u'lahiri', u'pascalis']","[216421079, 6333515, 166551040, 44963777, 50373300, 33827546, 366079365, 111691683, 109444576, 18551855, 16041108, 32125027, 53441869, 394811566, 128798856, 37328037, 36843235, 31994490, 17607078, 40564808, 19951337, 82955306, 139812519, 32372110, 221779534, 1360323, 185502064, 49228871, 349394129, 178403125, 54030653, 75384195, 77160743, 23192674, 14720126, 69303297, 131452458, 65369212, 201882460, 64213172, 254504998, 234702834, 6597739, 15442024, 356740256, 32309689, 17345006, 14393418, 84195764, 102321850, 277142983, 90043551, 60796684, 24358128, 40700591, 3671152, 131839679, 65946730, 230472175, 109247117, 12283592, 60709888, 1666953, 95564432, 99681726, 36362193, 63045656, 195986018, 7380647, 62700238, 96999339, 138699477, 24374131, 66236505, 17615027, 277075193, 134333460, 20941390, 64197903, 79850582, 226186995, 66083677, 217137651, 63382723, 139406133, 42122336, 127912352, 136080001, 161115727, 20851018, 83730564, 255349827, 85103577, 120976309, 177679619, 144206236, 17104892, 80574553, 118946742, 77233584, 26827940]",lobbyingbyethnicgroupsandaidallocation,[u'2000']
Carpenter1999,"[u'carpenter', u'cl', u'ross', u'rk', u'paganinihill', u'a', u'bernsteinl']","[103249838, 310704864, 42585603, 54827463, 203794128, 82782165, 162847479, 17267708, 11751046, 16781049, 28954163, 37497648, 34313764, 79972030, 44839661, 68889774, 54012307, 221983404, 63239961, 29902839, 31771758, 194652426, 43963123, 18074891, 105358877, 127618914, 46817266, 20505020, 18952334, 15299566, 8355796, 151230960, 24141758, 127269154, 32500022, 56939163, 24570910, 71540551, 65310947, 54059642, 27054502, 27694661, 22860706, 63794926, 133862825, 54380921, 137471260, 24983899, 38732693, 28855749, 136606166, 3879606, 90633792, 38845026, 25690442, 185962020, 72490732, 19127080, 182322657, 57999608, 12283592, 50683328, 160437275, 17750572, 45192542, 27480817, 31595693, 54931567, 146028971, 30065133, 37050440, 35922042, 31349563, 81021340, 32129913, 31137322, 18310243, 140269578, 64197903, 31234338, 12555896, 84449274, 812870, 31646680, 43118817, 13276971, 79543992, 51650851, 39054854, 39854355, 36596783, 17045023, 171874946, 89049917, 40564360, 157467792, 136505371, 12372030, 12912802, 35168392, 22440600]",lifetimephysicalactivityandbreastcancerriskamongpostmenopausalwomen,[u'1999']
Brend1977,"[u'brend', u'r', u'pike']","[430660611, 25686929, 33102106, 31188988, 77715331, 104114499, 94533340, 74394922, 139993907, 94182288, 164480508, 135762141, 195589329, 3104988, 128480693, 84058663, 40320846, 48640908, 17607078, 73308489, 137425959, 47379221, 20089693, 149671090, 310522653, 41069873, 14324541, 20354333, 30124218, 20884131, 4595704, 29662770, 30458410, 55709112, 10685345, 121400986, 58037536, 65369212, 15498386, 45644458, 68264784, 224447654, 475369, 24872425, 33077559, 93732918, 8606262, 81207582, 39831940, 171995635, 304775155, 63522693, 80206625, 15098976, 40700591, 45953185, 37127872, 91061436, 112099893, 12200948, 47526169, 64011829, 6475413, 80446645, 114387246, 82321160, 125117223, 44293065, 97913979, 55672775, 122331948, 25542961, 31145993, 151413871, 2409393, 48842037, 63428034, 18330215, 64197903, 43006465, 38507130, 127696311, 8712869, 25990181, 57922748, 27452557, 216282794, 21591214, 161115727, 20851018, 11937896, 29290199, 107303486, 57013705, 11873266, 57670601, 48188271, 99615453, 33086064, 47585610, 79759171]",thesummerinstituteoflinguisticsitsworksandcontributions,[u'1977']
Bonß1985,"[u'bonss', u'heinz']","[16278551, 138391124, 182537425, 173057167, 93132520, 34261969, 64970727, 97705831, 69681344, 6698837, 28954163, 38985569, 66071916, 64281697, 156781133, 54778165, 20567799, 38482859, 64434883, 50467428, 159261311, 39014648, 91195620, 75897345, 10185248, 103524685, 6732564, 72173718, 96113430, 93525775, 47090853, 23168664, 27545801, 11831227, 479094083, 21525001, 16567690, 43540925, 65310947, 29116646, 148282990, 85544286, 21759114, 1271283, 8275290, 5921736, 16673724, 108898560, 71338814, 48188624, 15692343, 101586986, 47843305, 24358128, 4728633, 104529464, 14024100, 104395540, 14812842, 65237679, 12298538, 9236738, 49321869, 81839893, 167816318, 208631019, 124205968, 165039155, 10405007, 7320670, 35326677, 52254434, 21689795, 65988573, 83819880, 2848750, 66161603, 36829466, 54806703, 65382091, 92752400, 20708843, 78090144, 5178694, 51085695, 13276971, 17043479, 71306660, 49301069, 29411038, 47436381, 108015188, 32825262, 49083783, 14639953, 46615363, 32216566, 21773660, 47739936, 39345482, 9677974]",entzaubertewissenschaftzurrelativitatundgeltungsoziologischerforschung,[u'1985']
Unknown1991,"[u'biddle', u's', u'mutrie', u'n']","[52999305, 295787855, 363896924, 77106902, 307379811, 96173279, 119001516, 7583558, 66170419, 84642430, 28954163, 72160266, 26871716, 136131633, 500645075, 146164026, 61462015, 85819009, 88742736, 88053803, 87132111, 226701953, 18322167, 105185744, 314432722, 79317611, 181216904, 105583728, 5524460, 588519438, 157575501, 21010880, 254632436, 201773507, 211314903, 56939163, 115721483, 1868865, 65310947, 288152239, 243280285, 85544286, 120711276, 88433747, 274673424, 170123398, 3403107, 45933551, 38732693, 28855749, 250003554, 71232072, 105786754, 426922926, 101120813, 73582937, 108376478, 19127080, 112099893, 66534026, 27403119, 47857755, 199140597, 229255869, 160071335, 83622184, 143532873, 54931567, 146028971, 30065133, 122331948, 101583161, 31349563, 244483025, 32129913, 227332054, 129422554, 256536691, 4311414, 31234338, 106139817, 20708843, 205566986, 31646680, 205722692, 107688442, 202285637, 113624829, 59968006, 39854355, 160741407, 168163777, 48379934, 460130758, 116472151, 157467792, 94008448, 21773660, 27373117, 122163672, 22440600]",thepsychologyofphysicalactivity,[u'1991']
Bar1964,"[u'barhillel', u'y']","[30905367, 247726904, 28788902, 20314670, 131854864, 185172045, 13782330, 52159967, 109444576, 1453404, 6154444, 164114784, 13160099, 54446829, 67285738, 10410170, 112718897, 48640908, 55219034, 5450223, 13468266, 56165166, 268230884, 41414892, 45968149, 44856511, 38810238, 61638155, 135193551, 81133786, 62689340, 29662770, 274767788, 23192674, 112245351, 21759549, 58037536, 26091000, 84859107, 197622237, 8731927, 17034956, 29845105, 88433747, 73172463, 24815192, 126171289, 15993035, 77282372, 58321245, 277142983, 204964875, 91486692, 2059530, 40700591, 62986693, 19983319, 206057713, 112099893, 127855080, 12283592, 57377354, 25625038, 113251930, 12947146, 4802313, 63045656, 152078221, 12310897, 77882398, 39842280, 200641759, 9845399, 39919811, 17615027, 9687106, 62852927, 85682322, 64197903, 14727244, 109826713, 84449274, 81750645, 49533384, 7933671, 82686872, 52021726, 177741316, 104679290, 85757216, 34098423, 30602415, 94299649, 71931438, 23826977, 195551369, 134340356, 19787357, 12521982, 70265807, 26827940]",languageandinformationselectedessaysontheirtheoryandapplication,[u'1964']
Maltz1982,"[u'maltz', u'dn', u'borker', u'ra', u'gumperz']","[108502565, 99733077, 38001817, 9033372, 16589941, 15956750, 115558697, 519662044, 109444576, 103160169, 46180013, 8064246, 53441869, 66440306, 87957527, 37328037, 161171343, 102492254, 26630456, 28559698, 155230835, 58424594, 44305485, 227610652, 127317338, 20009332, 207118173, 184003831, 36394116, 291000354, 101376366, 127835731, 89604551, 116813316, 194603742, 171495972, 48867448, 27507723, 12020720, 109541393, 62177585, 26304180, 122189646, 1271283, 88547163, 129790196, 131553041, 92829059, 131283875, 93703135, 3177940, 180849072, 226700405, 24358128, 139932741, 99221963, 14024100, 178949703, 192820940, 43604918, 12283592, 107120212, 45349712, 107494781, 31221068, 66499317, 63045656, 55343745, 12310897, 75579665, 13165878, 102550799, 70855134, 103048208, 17615027, 24468123, 245785652, 38566329, 66225718, 51539608, 481669795, 10154178, 83552136, 10952286, 51085695, 84796311, 16296790, 50940511, 76058203, 15175627, 69336578, 44136154, 25301900, 16540242, 26081604, 33520177, 215509384, 4703063, 138472212, 67047250, 21552183]",aculturalapproachtomalefemalemiscommunication,[u'1982']
Barre1992,"[u'barre', u'la', u'w', u'aufl']","[16278551, 17758156, 28788902, 8292110, 77715331, 69906221, 11225502, 11407760, 42766408, 6698837, 63690736, 6775256, 10652447, 20188256, 31369984, 12923789, 20567799, 265071777, 125814770, 67988546, 148341294, 372529260, 304085071, 133013618, 7377199, 326072, 109485686, 49681162, 212660333, 127962228, 62445659, 65600548, 27545801, 11831227, 13668695, 88649867, 10056271, 43540925, 75668713, 29116646, 48040010, 23873727, 31978190, 36096312, 118730041, 5921736, 16633211, 89786199, 204218418, 61689721, 37454953, 113377050, 55334211, 11878441, 138173917, 130285889, 193250072, 2022337, 14812842, 56057906, 211328636, 9236738, 68192275, 60160530, 12947146, 115495055, 169115751, 253273251, 10405007, 123292803, 39842280, 98666578, 31145993, 32274913, 72450676, 72821198, 29470923, 10070734, 70159996, 39890981, 89777241, 37334762, 44357355, 55173098, 152286122, 248550, 188573892, 136080001, 49301069, 29411038, 4524170, 31781449, 5479419, 139932654, 37434686, 255007146, 6089123, 152506308, 8255825, 98026955, 88710731]",vorwortangstundmethodeindenverhaltenswissenschaften3,[u'1992']
Bimbela1999,"[u'bimbela', u'jl', u'jimnez', u'jm']","[95173039, 38918542, 27259416, 54827463, 41932599, 15956750, 25875521, 4889722, 71582893, 2640266, 6154444, 6775256, 15638613, 58080496, 47983905, 3580234, 40320846, 31994490, 17607078, 23406520, 1994462, 36527021, 15990531, 28881285, 44432011, 6939191, 2768091, 2419857, 17970980, 20884131, 1256419, 41543580, 16690930, 909600, 67023173, 34143576, 15973179, 1868865, 12020720, 24610250, 1758155, 8934718, 15537339, 24449658, 29840793, 32309689, 6328019, 31934298, 476358, 6494691, 13166349, 27700512, 19023757, 12888057, 8967507, 9508557, 37127872, 19127080, 48394549, 30268474, 17872941, 22199124, 18050290, 27084449, 75272835, 14243936, 19123175, 3139307, 7772825, 3980181, 6804877, 27700, 9845399, 55640714, 3942914, 12600155, 482864, 60272485, 7613146, 31234338, 20170017, 37128277, 78740455, 31646680, 10514164, 5458884, 20012678, 34505354, 21433895, 1090313, 228913, 30602415, 76863821, 7423001, 25044878, 26570389, 17104892, 8485664, 27373117, 6897806, 6416877]",factoresasociadosalaprevencindelatransmisinsexualquestionnairehivaidsandyouthinandalucafactorsassociatedwiththepreventionofsexualtransmissionanlisisdeconocimientosactitudesyprcticasenandalucayouthandaidsanalysisofknowledgeattitudesand,[u'1999']
Felson1988,"[u'felson', u'dt', u'anderson', u'jj', u'naimark', u'a', u'walker', u'am', u'meenan', u'rf']","[25319901, 44411303, 103402516, 54827463, 14821870, 2858579, 132399546, 77101232, 123283569, 52005880, 109292951, 124952814, 183831059, 116683086, 140245203, 12979259, 54012307, 200408385, 183117589, 43088348, 5205911, 70584888, 104026301, 11154525, 143697544, 41069873, 129538818, 29738057, 59407905, 84182923, 94750403, 39799291, 713123563, 108643684, 20376251, 34143576, 38839436, 26707169, 67858312, 211765511, 18947801, 18785761, 29845105, 12178637, 117280775, 129326542, 8606262, 218831287, 49527016, 9938721, 108880347, 49637935, 334615752, 13778578, 40700591, 40110339, 108376478, 50995890, 11868465, 33159483, 236239107, 2711672, 48426386, 171823140, 42427855, 77622818, 26275264, 269632972, 29671389, 43923925, 25956804, 37358328, 187626941, 129978704, 643932, 150471613, 97818948, 69240353, 64197903, 8597769, 38507130, 5158494, 40378396, 86335382, 9313660, 50097133, 68996667, 113624829, 78073048, 97152989, 4524170, 249526250, 50545965, 181390487, 384040363, 43822741, 74173329, 195241153, 103063152, 15002409, 12789438]",obesityandkneeosteoarthritistheframinghamstudy,[u'1988']
Giroux2004,"[u'giroux', u'h']","[51878760, 2769035, 32839465, 9033372, 17374558, 140798825, 99602880, 11407760, 141888253, 152892244, 8533101, 82633187, 97114109, 22761740, 51690618, 30420841, 61462015, 11545370, 136560260, 26722488, 38659657, 111409262, 185629570, 92944505, 30489899, 178880210, 19556374, 184003831, 110891948, 34750869, 4497925, 7970984, 32762945, 62742876, 2251439, 37868078, 105790478, 104861615, 12020720, 100283630, 12539344, 64891498, 108030773, 11892326, 165197144, 68002481, 47824762, 40575421, 2759065, 41101103, 13166349, 60283280, 47919981, 31379570, 40700591, 154843376, 26320493, 37592207, 19466678, 55166610, 12283592, 104340706, 45349712, 81255872, 112863981, 82321160, 45836148, 65448637, 18094112, 26388377, 23718520, 67407579, 45612283, 66236505, 643932, 85521021, 114485298, 62236182, 64197903, 51539608, 77875069, 84449274, 83488531, 24503401, 93889610, 20389970, 16296790, 113624829, 51414748, 147784206, 47436381, 220285372, 5660202, 16540242, 7210334, 104602161, 89436284, 7142922, 57594606, 70754867, 12504079]",neoliberalismandthedeathofdemocracyinprotofascisminamericaneoliberalismandthedemiseofdemocracy,[u'2004']
Fleck1992,"[u'fleck', u'christian']","[173093125, 25682631, 2806907, 20314670, 6693115, 16990208, 38380656, 24939752, 13492110, 11643552, 93299566, 11684522, 66217172, 44926157, 31369984, 40319897, 27397131, 11552846, 14761807, 36824710, 12134038, 71097311, 8776019, 32376267, 10185248, 84820352, 38810238, 14944314, 16998666, 12219308, 34576078, 34853527, 147469250, 40436513, 720386, 6663688, 10056271, 79240691, 11244787, 100283630, 129031250, 64891498, 30576484, 3452480, 8275290, 15713440, 15758873, 68259665, 43381260, 30682864, 37454953, 60283280, 47884172, 24358128, 54449902, 27286944, 26258929, 37592207, 14812842, 5539634, 12298538, 23688845, 38892647, 25200506, 1457753, 18726290, 86637140, 45312880, 39639877, 54999673, 39842280, 28927030, 9451431, 21117433, 12722946, 2848750, 37072530, 27250522, 75164400, 58425918, 16423864, 139126262, 4204607, 50687784, 4349240, 40991472, 7425835, 22246921, 14567921, 29411038, 20227718, 160696057, 32825262, 9749527, 24574924, 14531844, 32216566, 157201093, 12521982, 39345482, 281250]",vomneuanfangzurdisziplinuberlegungenzurdeutschsprachigenqualitativensozialforschunganlasslicheinigerneuerlehrbucher,[u'1992']
Meeker1977,"[u'meeker', u'bf', u'weitzeloneill', u'pa']","[30905367, 60066837, 25391853, 44963777, 15250465, 56896854, 76149359, 111115685, 173317474, 94284545, 70217565, 166796921, 92566619, 163530392, 2876276, 204580951, 4690943, 189339820, 17607078, 273522752, 19951337, 209388492, 123782216, 66228865, 65104592, 282856746, 14324541, 2419857, 36418124, 70701548, 44445960, 129601194, 119852857, 1940054, 326523255, 119509994, 78410463, 358519019, 15498386, 45457566, 8611146, 3563493, 6597739, 13642693, 102640674, 39159620, 22068095, 3921674, 41447166, 58321245, 17905080, 50942560, 19023757, 117234723, 40700591, 91723599, 53914692, 62346127, 115625431, 109247117, 218617143, 1092330, 1666953, 102787756, 785497, 24438834, 19123175, 66959589, 107034127, 62700238, 1658362, 1243554, 75610082, 18071766, 100642205, 65146524, 250543692, 48255617, 7613146, 30120155, 111534327, 17686766, 322399775, 22207132, 156812701, 42122336, 89092110, 9851253, 92258586, 1090313, 11937896, 14674918, 403475931, 13477685, 199609187, 119943446, 6976103, 119439092, 59641438, 68493762, 12438541]",sexrolesandinterpersonalbehaviorintaskorientatedgroups,[u'1977']
