Id_ref,author_name,hash_values,norm_title_str,years
ID45,"[u'bock', u'marlene']","[18129851, 27979288, 25391853, 71198952, 76860104, 97959277, 11225502, 11407760, 38009289, 15598804, 17378970, 73781815, 8701684, 19887422, 21358765, 29358132, 20567799, 149112082, 55219034, 25016007, 54231745, 39014648, 74050802, 102815620, 6302029, 27346338, 14324541, 1719158, 1113172, 7604081, 25085797, 176710745, 95792195, 105234470, 137633097, 15749456, 16771548, 27507723, 15498386, 45457566, 48040010, 3563493, 16307340, 23733627, 64861232, 68002481, 16633211, 15993035, 29602445, 6660890, 32909339, 59943221, 201469706, 12320572, 44965150, 31237814, 53914692, 62346127, 17868082, 143431268, 115589079, 9236738, 9501766, 92894836, 64028828, 23389819, 33073126, 117662171, 86420759, 75579665, 13165878, 17021451, 99251319, 100384802, 104307930, 87380380, 148526856, 1667477, 15684815, 39890981, 60101958, 3713475, 9165042, 18837593, 51321157, 248550, 65540114, 9851253, 914390, 74716829, 228913, 60111167, 36070104, 147270781, 31248720, 51475527, 89436284, 51061249, 34752319, 50901886, 9677974]",dashalbstrukturierteleitfadenorientiertetiefeninterviewtheorieundpraxisdermethodeambeispielvonpaarinterviews,[u'1992']
ID46,"[u'coates', u'd', u'humphreys', u'b']","[30905367, 134553911, 74998623, 4679883, 69126144, 79645911, 23007979, 16777042, 98626337, 7115469, 164480508, 53164243, 6324701, 94908474, 110043939, 5578977, 149548529, 11545370, 17607078, 25016007, 54231745, 45331793, 111922176, 83332854, 17830998, 47466734, 5456407, 6589799, 8608420, 15725716, 1308460, 77037109, 34377264, 48903312, 35535530, 32687342, 86470770, 11677646, 95853277, 45457566, 8731927, 23873727, 75322848, 23733627, 9122014, 103566814, 738392, 5035090, 107169347, 43273123, 15577011, 112482921, 19023757, 59340709, 1050770, 17428774, 19983319, 227842097, 61055041, 12200948, 24373882, 9568476, 185131479, 24620974, 12612776, 99408521, 41928830, 3139307, 28957906, 55672775, 31407980, 17021451, 37688604, 141294077, 79184736, 5073295, 85679254, 44085676, 7613146, 14727244, 23629490, 46773963, 3294237, 23942095, 139406133, 81057514, 16296790, 9851253, 77993802, 20851018, 53946482, 29290199, 1888738, 17472532, 48555072, 119943446, 1100197, 9336289, 7832843, 35168392, 2964883]",theeffectofprofessionalsportsonearningsandemploymentintheservicesandretailsectorsinuscities,[u'2003']
ID47,"[u'fleck', u'christian']","[173093125, 25682631, 2806907, 20314670, 6693115, 16990208, 38380656, 24939752, 13492110, 11643552, 93299566, 11684522, 66217172, 44926157, 31369984, 40319897, 27397131, 11552846, 14761807, 36824710, 12134038, 71097311, 8776019, 32376267, 10185248, 84820352, 38810238, 14944314, 16998666, 12219308, 34576078, 34853527, 147469250, 40436513, 720386, 6663688, 10056271, 79240691, 11244787, 100283630, 129031250, 64891498, 30576484, 3452480, 8275290, 15713440, 15758873, 68259665, 43381260, 30682864, 37454953, 60283280, 47884172, 24358128, 54449902, 27286944, 26258929, 37592207, 14812842, 5539634, 12298538, 23688845, 38892647, 25200506, 1457753, 18726290, 86637140, 45312880, 39639877, 54999673, 39842280, 28927030, 9451431, 21117433, 12722946, 2848750, 37072530, 27250522, 75164400, 58425918, 16423864, 139126262, 4204607, 50687784, 4349240, 40991472, 7425835, 22246921, 14567921, 29411038, 20227718, 160696057, 32825262, 9749527, 24574924, 14531844, 32216566, 157201093, 12521982, 39345482, 281250]",vomneuanfangzurdisziplinuberlegungenzurdeutschsprachigenqualitativensozialforschunganlasslicheinigerneuerlehrbucher,[u'1992']
ID48,"[u'cahill', u'aj']","[535357044, 233402274, 96008708, 114538513, 53350744, 109505461, 476687035, 323864003, 242110928, 100537054, 711622925, 39584426, 25370791, 156768855, 362066172, 147676759, 161139397, 37756384, 201711735, 95536473, 730581229, 472577175, 163891736, 68403186, 23834184, 230581769, 189112149, 89910026, 414848743, 178403125, 13285849, 52095633, 116258291, 68764057, 55178595, 42704375, 39910956, 146784386, 247457802, 1118324312, 115352722, 63961536, 274001549, 200556311, 587250983, 507214869, 17345006, 245046394, 1058995027, 555215148, 104187991, 251066699, 176218637, 140736873, 74423987, 47826253, 254834954, 275813221, 58135598, 636979604, 135879493, 67408249, 68192275, 449616902, 741197418, 14243936, 252784056, 156424738, 37597121, 4811587, 265883176, 291963171, 348689979, 349576152, 85409546, 244979226, 752849510, 325373097, 364719456, 388433213, 207820334, 139437480, 78740455, 168557613, 139406133, 52357953, 7647953, 81786458, 653520481, 7402481, 55185233, 282823073, 860315253, 518151177, 625002199, 205854465, 98060548, 9336289, 191685017, 259872442, 106365590]",rethinkingrape,[u'2001']
ID49,"[u'popper', u'karlr']","[16278551, 331497765, 182537425, 5317485, 17318751, 69906221, 64970727, 174950064, 442020970, 6698837, 41292302, 63419076, 8701684, 166830983, 99402999, 204580951, 27397131, 376714266, 151659194, 36824710, 34337645, 10646684, 8776019, 366287968, 187617097, 197114498, 109485686, 274508299, 176439331, 177850432, 517199105, 1598214, 27545801, 11831227, 120083310, 65579548, 90924352, 101098918, 151349474, 29116646, 342426497, 3455068, 131858630, 36771302, 92770889, 5921736, 282412060, 325679244, 241567921, 61689721, 66429908, 3879606, 295106955, 123600324, 138173917, 130285889, 152061422, 294813507, 14812842, 56057906, 12283592, 21679781, 387496600, 172266312, 71325277, 23389819, 169115751, 66959589, 10405007, 361627977, 111533448, 60550688, 99222795, 224568747, 171269389, 101730686, 357473619, 36829466, 20119067, 30120155, 107145830, 3713475, 118693837, 89837263, 215045510, 2080162, 89092110, 5642860, 43525032, 22138561, 92774215, 335850596, 171395999, 198444289, 24574924, 46615363, 32216566, 152506308, 160238558, 98026955, 187887796]",dielogikdersozialwissenschaften,[u'1972']
ID5,"[u'likert', u'r']","[117680125, 343287756, 48957000, 113141141, 352333286, 265821970, 445853712, 250874276, 13492110, 94182288, 131505470, 114883696, 817755898, 136131633, 79721344, 193615695, 6698349, 249179153, 82582261, 26722488, 64857671, 233717566, 87789704, 128389714, 76800877, 58572353, 105737282, 452277099, 72330644, 426875982, 101376366, 451550233, 67668222, 73494356, 30624788, 198665271, 131452458, 48838668, 108641944, 46865953, 42305706, 234702834, 54099563, 574685449, 271216822, 154113004, 8378964, 174011986, 451167761, 395190224, 39582233, 56982460, 53641897, 24358128, 101120813, 280374428, 26320493, 132247958, 27885901, 116653158, 12283592, 87478833, 261185104, 264926955, 160071335, 27153905, 63045656, 200366632, 284661026, 55672775, 122331948, 207236328, 59882721, 60559820, 122657547, 94892512, 339329607, 250331865, 205133871, 79850582, 106139817, 155018273, 321990429, 92653099, 93889610, 107688442, 267844066, 235326245, 147290202, 316184588, 341555911, 14234212, 464663849, 158378812, 237735672, 267648552, 5514137, 13472997, 62715981, 74470970, 137544344]",thehumanorganization,[u'1967']
ID50,"[u'breiter', u'andreas']","[396536, 21280096, 18921097, 54827463, 93132520, 52539566, 188609934, 162975181, 31749743, 77177812, 267097283, 123420531, 34904802, 54633521, 33140366, 10264337, 20567799, 11552846, 17607078, 67988546, 75416834, 44006492, 198385970, 75897345, 44432011, 44862402, 116784766, 40440469, 39652338, 23167364, 22718864, 29662770, 180346618, 35220998, 202320822, 21525001, 16771548, 43540925, 97041596, 45457566, 159641123, 3455068, 12767486, 12178637, 8275290, 10310046, 16673724, 19918161, 71338814, 57501984, 82507463, 739103, 168347313, 131699189, 40700591, 27336452, 5061982, 62346127, 14812842, 5539634, 12298538, 9236738, 25625038, 177974551, 4532941, 60578688, 27190390, 320473636, 242288531, 26410669, 28988475, 5594308, 135325126, 181617424, 50076765, 2848750, 153679519, 101403569, 20119067, 72339380, 35851315, 3295763, 7375602, 50687784, 52784265, 27699502, 3509630, 9851253, 43525032, 20851018, 3788605, 19976111, 32825262, 28511700, 77240198, 1822767, 32216566, 61256165, 21280683, 50901886, 39702178]",dieforschunguberkunstlicheintelligenzundihresanduhrformigeentwicklungsdynamik,[u'1995']
ID51,"[u'dequeker', u'j', u'mohan', u's', u'finkelman', u'rd', u'aerssens', u'j', u'baylink', u'dj']","[46774728, 69417154, 31791226, 30056461, 14821870, 2858579, 23269769, 4889722, 159467472, 6698837, 46180013, 9040786, 34904802, 52380796, 54203573, 3580234, 54012307, 16400943, 60631153, 30007277, 5205911, 21262154, 23556051, 11154525, 31452467, 41069873, 2389523, 2419857, 25438813, 20884131, 1256419, 24409597, 75892944, 1940054, 8273987, 68090868, 15973179, 11621723, 50310329, 7725431, 1758155, 8934718, 8677547, 54238750, 66149591, 28991709, 2020469, 44622407, 49527016, 14363911, 680576, 48639997, 19023757, 12640631, 40700591, 47826253, 49155324, 19127080, 16594856, 30268474, 21611626, 75573171, 25625038, 21331244, 23260304, 3842528, 41211341, 3139307, 589574, 27505532, 59771327, 572167, 2194361, 60559820, 643932, 23715860, 482864, 36829466, 25356714, 8597769, 12555896, 5158494, 54277812, 50190076, 30962924, 5458884, 4251497, 33319032, 12713582, 24834669, 36596783, 5241615, 23695571, 52349366, 14627005, 26570389, 2235510, 51723798, 11565227, 6897806, 12504079]",generalizedosteoarthritisassociatedwithincreasedinsulinlikegrowthfactortypesiandiiandtransforminggrowthfactorincorticalbonefromtheiliaccrestpossiblemechanismofincreasedbonedensityandprotectionagainstosteoporosis,[u'1993']
ID52,"[u'edy', u'j', u'meirick', u'p']","[25319901, 4440253, 111003381, 54827463, 133239878, 123028592, 173152744, 4889722, 55284398, 113047423, 76319669, 33608875, 82455792, 150725630, 15815790, 3580234, 87480930, 29439438, 82582261, 23406520, 56809264, 61970407, 24764219, 94439659, 12028224, 24705758, 14324541, 49681162, 2921274, 10123957, 68064917, 118988312, 95610250, 145298596, 720386, 119509994, 27394751, 52178175, 15498386, 72620056, 84838609, 23873727, 14704242, 54238750, 73172463, 95320548, 8378964, 89786199, 151434215, 95360067, 105947751, 4878213, 19023757, 16994188, 40700591, 93574497, 108376478, 58932549, 64061929, 39910615, 12283592, 2711672, 54370204, 200048825, 18391119, 77622818, 133446445, 90183547, 186287098, 43923925, 80392924, 4357894, 218839235, 3242980, 93349113, 58089888, 23411989, 62236182, 9135223, 51539608, 6713189, 88998008, 119557712, 61711704, 124202461, 193147493, 61193678, 149360345, 13728138, 18660723, 11937896, 14234212, 79557209, 134926682, 31248720, 121130230, 37725411, 3773416, 8255825, 42949309, 326783661]",wanteddeadoralivemediaframesframeadoptionandsupportforthewarinafghanistan,[u'2007']
ID53,"[u'schewe', u'pa']","[42195780, 97219014, 25391853, 54827463, 252477722, 34261969, 217523897, 97679724, 229519881, 16781049, 35420714, 33608875, 25370791, 64501544, 249792720, 26276372, 40963569, 32232188, 82582261, 59275581, 54231745, 258691656, 32956372, 38042565, 46193128, 10912227, 85979667, 40348164, 17970980, 28466214, 84574746, 34853527, 22511282, 10634825, 78309176, 68090868, 58037536, 65369212, 179349187, 45457566, 115352722, 3563493, 802597, 23733627, 73172463, 7664081, 17345006, 112426953, 88142909, 184062667, 88000704, 165493218, 19023757, 123510253, 3031231, 47826253, 100454530, 19127080, 44020552, 143431268, 139572060, 22199124, 199140597, 99839539, 100391926, 27480817, 60039234, 337033105, 1043786, 4811587, 126852371, 13334571, 105459949, 65988573, 85409546, 30461813, 32035466, 25613497, 23443431, 6740539, 20170017, 39405148, 11831389, 87180754, 104801986, 133233246, 319499895, 2309247, 59968006, 7402481, 13330470, 35248707, 56274507, 57013705, 6064973, 57785177, 88984045, 250975807, 27373117, 42949309, 22440600]",guidelinesfordevelopingrapepreventionandriskreductioninterventions,[u'2002']
ID54,"[u'berger', u'j', u'rosenholtz', u'sj', u'zelditch', u'mjr']","[102358662, 419766990, 31997961, 166670350, 533083696, 265821970, 126693155, 8750085, 13492110, 19675799, 183395266, 112441386, 490170051, 272446001, 197301136, 242051947, 49306597, 87344009, 110442586, 162555414, 122742687, 43555115, 81195747, 428917438, 542677034, 190342465, 72441437, 184003831, 72330644, 36370851, 22591627, 23168664, 67668222, 97936599, 45965972, 264377232, 16567690, 74785820, 125402283, 125660926, 67096525, 140057555, 131858630, 130703061, 282373367, 25047391, 8378964, 344630870, 43705468, 142546215, 433035513, 61563482, 34738853, 317342664, 197211704, 47826253, 19983319, 132247958, 65108858, 65237679, 229388666, 87478833, 215972712, 430306877, 260484173, 310003364, 185958054, 129214064, 567349838, 50416101, 7011398, 784032530, 561380977, 60559820, 167805726, 53006086, 71317996, 85682322, 316403082, 13420376, 142728865, 45611320, 299944778, 74758087, 101323329, 175959088, 16296790, 235326245, 248400521, 87966389, 519724128, 14234212, 87450611, 149852730, 37434686, 168587758, 139469111, 64353794, 62715981, 68493762, 188047594]",statusorganizingprocesses,[u'1980']
ID55,"[u'coates', u'j']","[47151825, 73159759, 28788902, 54827463, 34550934, 5027707, 73275756, 16777042, 139993907, 94284545, 8533101, 44674397, 69649461, 54446829, 54203573, 5578977, 165254680, 199475641, 64434883, 12711327, 13468266, 25524415, 47369398, 41414892, 310522653, 184223560, 184046239, 158148372, 25438813, 2066660, 129257187, 29662770, 24141758, 909600, 141820446, 53346852, 48363446, 73542176, 19009370, 52975592, 27054502, 64613158, 21759114, 31444980, 29840793, 39720461, 17345006, 31934298, 43069826, 14363911, 15577011, 101586986, 37534710, 32563734, 4728633, 36614315, 37127872, 35512190, 234157755, 32333336, 24373882, 57377354, 30110428, 146999056, 1557505, 118674757, 157664032, 30087989, 7772825, 146760299, 39842280, 182996423, 6982821, 150589594, 32129913, 23715860, 63428034, 152498694, 64197903, 59183305, 12555896, 18849902, 342146577, 6118351, 4349240, 27452557, 52021726, 51650851, 161335386, 1090313, 36596783, 162822936, 18177095, 89049917, 23826977, 208104532, 78701325, 8485664, 12521982, 35168392, 79759171]",womenmenandlanguageasociolinguisticaccountofsexdifferencesinlanguage,[u'1986']
ID56,[u'unitednationsconferenceontradeanddevelopment'],"[17671448, 60066837, 185791047, 10234860, 63144250, 56896854, 119133551, 15085751, 17868557, 86817116, 117050035, 12520010, 195589329, 57915527, 58755117, 11399919, 299316988, 4612241, 60631153, 7811066, 31771758, 140149060, 34634062, 75897345, 112662038, 15496897, 75413793, 2419857, 73703078, 15725716, 101376366, 93674707, 52455253, 1940054, 67023173, 11193636, 15973179, 25581391, 178936354, 45457566, 8731927, 129938280, 109075927, 80471958, 4505369, 151519390, 738392, 5035090, 161363625, 42345556, 4863958, 85554003, 19023757, 24358128, 40700591, 118354055, 72815953, 19127080, 92931202, 39910615, 115589079, 25632758, 171006492, 15783178, 89646593, 156012679, 28227304, 82225056, 122534607, 71194979, 280351016, 33725726, 59543275, 24906987, 83819880, 52186455, 3765051, 86521572, 7613146, 55670011, 40412649, 42963858, 4760104, 22324548, 40359476, 111381477, 13216189, 132591783, 59968006, 164270909, 103693082, 40777017, 79557209, 7423001, 45101818, 83453309, 6705133, 12372030, 8255825, 35168392, 22440600]",prospectsforforeigndirectinvestmentandstrategiesoftransnationalcorporations20052008,[u'2005']
ID57,"[u'fuchs', u'm', u'berg', u'e']","[26305417, 60066837, 172165762, 43141959, 174650448, 69906221, 24793916, 4889722, 9233208, 3693266, 123090709, 74950427, 8701684, 3141535, 80837628, 3580234, 22822911, 48640908, 82582261, 7811066, 68876543, 41487114, 58175639, 133013618, 10185248, 103524685, 129538818, 30326398, 21443201, 32856737, 8261167, 99691092, 22511282, 123139184, 141820446, 82756673, 32389227, 65369212, 104047937, 17158246, 15249110, 76599727, 118206753, 1271283, 108299715, 224490780, 17838907, 55853493, 71338814, 75252664, 22178153, 2065199, 108724727, 12320572, 10152590, 9387194, 76899246, 171161660, 14812842, 66534026, 12283592, 212685025, 68192275, 166076971, 48362932, 146755440, 63045656, 71851987, 32386085, 77882398, 114402522, 42235548, 6982821, 3648856, 13013530, 72128230, 19128694, 5882, 67981357, 55670011, 92752400, 20708843, 239689, 22324548, 18130824, 9100820, 13216189, 1748483, 14567921, 7402481, 4524170, 41922677, 18177095, 131093487, 30846745, 121130230, 32216566, 12372030, 83691412, 35168392, 9270915]",phanomenologiederdifferenzreflexionsstufenethnographischerreprasentation,[u'1993']
ID58,"[u'zwarteveen', u'margreet', u'bennett', u'vivienne']","[42195780, 342847226, 25391853, 54827463, 28492682, 56896854, 119133551, 247840715, 26391754, 94182288, 144949933, 284047124, 8701684, 69745371, 145260793, 12923789, 331865715, 130507167, 27344745, 26722488, 13468266, 25204432, 123782216, 70767121, 206713525, 174778317, 139816234, 2419857, 3745697, 148599068, 355668230, 118988312, 235622561, 1940054, 30624788, 62168719, 28461464, 65369212, 105241783, 45457566, 8731927, 3563493, 202216453, 98203978, 108299715, 24815192, 126171289, 192888759, 125162179, 16250384, 81779108, 85554003, 295202129, 123510253, 40700591, 201453859, 26320493, 62269, 23730607, 55066419, 24126584, 141523558, 75714109, 270759690, 89646593, 18726290, 165986018, 118414650, 65387350, 43107758, 58500284, 110863250, 59882721, 141294077, 5187889, 12600155, 15432982, 86521572, 62029267, 83197335, 48683516, 118290851, 58193404, 55545891, 68464562, 107688442, 80303542, 521385886, 38172496, 89944589, 92774215, 382806596, 215150925, 28548415, 7240832, 208104532, 42158221, 12372030, 18361492, 35168392, 22440600]",theconnectionbetweengenderandwatermanagement,[u'2005']
ID59,"[u'kirzner', u'im']","[91300385, 445123438, 33102106, 54827463, 252477722, 117253436, 71827160, 24040086, 38009289, 126085204, 83634986, 356035665, 42846557, 44926157, 47146006, 12923789, 450620565, 122259643, 82582261, 254641956, 235792872, 246757923, 256472230, 55570134, 67697411, 174778317, 85979667, 28730576, 9227529, 93884450, 34576078, 121859015, 22511282, 126290972, 179414849, 6663688, 64642366, 65369212, 18185685, 45457566, 48040010, 73128288, 22860706, 4733220, 92300978, 34711823, 22068095, 66412326, 1452536, 364969501, 220151910, 171411676, 19023757, 100311875, 40700591, 201453859, 2260346, 570938554, 6129609, 149277713, 11749624, 145703657, 201596911, 204478885, 38226822, 145158491, 240924287, 84700502, 32386085, 146855397, 255937387, 22735513, 5128645, 24906987, 121328607, 170125389, 32035466, 91916832, 64197903, 25047115, 20170017, 155018273, 15031184, 39272925, 48665239, 361415452, 1050881, 22690665, 161115727, 34239555, 164359072, 22589107, 64309210, 24953281, 276031053, 180968119, 108797417, 283821503, 145636656, 34704665, 88710731]",competitionandentrepreneurship,[u'1973']
ID6,"[u'mclean', u'sg', u'andrish', u'jt', u'vandenbogert', u'aj', u'garrett', u'wejr', u'yu', u'b']","[31606814, 269668276, 25391853, 177877524, 203794128, 138363450, 146747240, 11407760, 55284398, 96894338, 6154444, 109771207, 82455792, 49542510, 43947233, 189148582, 4690943, 48640908, 201711735, 153488381, 431081813, 72531127, 123782216, 83332854, 44432011, 6231731, 91945378, 371826596, 102753153, 161877964, 73895609, 48554730, 17238251, 207810828, 18270836, 69303297, 30882735, 146081079, 45689629, 585788925, 139227314, 3563493, 119236550, 16420662, 165197144, 68002481, 25049574, 98299776, 133715029, 43273123, 230639350, 65514488, 122107002, 123510253, 101120813, 76864876, 108376478, 113581298, 64061929, 143431268, 238067659, 304063673, 6970756, 56343639, 99074261, 174525059, 329991215, 42023651, 382658563, 77882398, 122331948, 105453157, 165174319, 78959704, 112014461, 65379229, 62852927, 171993369, 82486038, 55670011, 612045852, 257248555, 36913856, 2399104, 471379339, 80884337, 236032448, 371040714, 115659460, 28813256, 111838698, 30602415, 325146574, 117453540, 29853733, 149430840, 6976103, 128691193, 2823883, 136079801, 257811653]",lettertotheeditorauthorsresponse,[u'2005']
ID60,"[u'morse', u'm']","[62455579, 260695736, 38001817, 9033372, 20720776, 85610591, 2641612, 17159855, 91549750, 4537200, 138872709, 3790726, 145262409, 228265244, 129989453, 117733356, 129077699, 32232188, 98167775, 43088348, 13468266, 39014648, 34752021, 264083293, 86639757, 105251396, 221324212, 29738057, 36394116, 220356619, 32404965, 202735132, 166201067, 18772025, 20376251, 171495972, 35779942, 27507723, 12020720, 106729070, 93439486, 23730238, 31927900, 91712329, 116442316, 125735928, 4988652, 92829059, 97872721, 137639697, 84090547, 104096860, 165446921, 5780365, 40700591, 2398487, 87210059, 150410940, 19466678, 59445675, 9256321, 292833952, 45349712, 159608086, 31221068, 18726290, 17473067, 55343745, 45115745, 63561916, 13165878, 55851590, 187626941, 118337930, 100133706, 4858124, 181079895, 69240353, 19621126, 6759065, 113873096, 235734005, 74184111, 10952286, 139406133, 201812125, 83016758, 44651915, 51414748, 15175627, 208552495, 15280707, 25301900, 16540242, 77240198, 91357376, 103172079, 4703063, 160365126, 49187995, 9677974]",artemisageingexerciseandthefemalebodyonvideo,[u'1988']
ID61,"[u'twenge', u'jm']","[55833951, 159865071, 104145987, 110622292, 112049643, 66368887, 25875521, 77101232, 157452713, 15898726, 135274464, 39552912, 152049798, 43464225, 80837628, 292464131, 40320846, 12113871, 193526304, 29902839, 59445060, 98926546, 42244011, 80972489, 241514504, 12918253, 90683652, 44773714, 29457532, 69845978, 206731139, 226156868, 24141758, 84717779, 67851683, 34143576, 15973179, 25150605, 1806129, 24610250, 27054502, 223237918, 127764893, 91712329, 203671672, 53843635, 51419514, 39562356, 151434215, 124635118, 197001311, 127984162, 96381198, 57541159, 142461335, 54528390, 55089167, 191332345, 13240236, 30268474, 17872941, 9568476, 207280628, 102787756, 31221068, 23835448, 108479494, 101342455, 104777782, 19830664, 128442429, 92252837, 9845399, 356134900, 189187090, 12600155, 29853023, 132941546, 7613146, 30240620, 271643071, 1124784, 8057343, 10952286, 61394155, 7990226, 79076439, 51650851, 32624155, 16858920, 14956190, 2001372, 183010798, 89049917, 131091809, 152919904, 66106687, 12372030, 31592850, 35168392, 105386120]",attitudestowardwomen19701995ametaanalysis,[u'1997']
ID62,"[u'alderfer', u'cp']","[102358662, 174692589, 48957000, 42185866, 64604325, 2858579, 24793916, 258233247, 13492110, 199355458, 131505470, 54945037, 118516260, 49542510, 128523876, 5578977, 6698349, 164712357, 17607078, 26722488, 122742687, 56165166, 28588578, 75528165, 76800877, 18303369, 6732564, 2419857, 72330644, 78694753, 101376366, 39799291, 34838285, 1940054, 30624788, 37913429, 131452458, 11621723, 95853277, 46865953, 8611146, 17034956, 54099563, 14590028, 9122014, 154113004, 738392, 5035090, 77282372, 61689721, 15577011, 85554003, 19023757, 24358128, 3031231, 11749480, 19983319, 104395540, 27885901, 55066419, 209285398, 87478833, 203991417, 102787756, 785497, 23835448, 41928830, 73839959, 29671389, 148329955, 35326677, 70784085, 59882721, 60559820, 43754256, 5073295, 133549219, 85682322, 7613146, 14727244, 111534327, 155018273, 812870, 92653099, 7933671, 81057514, 159577538, 43955445, 147290202, 20851018, 53946482, 14234212, 1888738, 158378812, 12164206, 147533804, 5514137, 64353794, 47739936, 70265807, 137544344]",existencerelatednessandgrowthhumanneedsinorganizationalsettings,[u'1972']
ID63,"[u'neumayer', u'eric']","[42195780, 6333515, 2181893, 30081079, 8291888, 56896854, 43030640, 17559905, 17868557, 94182288, 16041108, 32125027, 34904802, 57915527, 73454592, 10264337, 36843235, 31994490, 17607078, 105382875, 13468266, 180914924, 24764219, 32372110, 272118164, 15496897, 75413793, 2419857, 51108101, 13332722, 54030653, 137327744, 52455253, 1940054, 39990031, 10643198, 28461464, 19262472, 97041596, 45457566, 29997020, 3563493, 177101599, 15442024, 29840793, 10310046, 22068095, 14393418, 172251224, 16250384, 3177940, 85554003, 19023757, 24358128, 40700591, 30536679, 108376478, 65946730, 45376244, 39161355, 63711313, 191790232, 6475413, 80940674, 68118827, 36362193, 54457011, 59593621, 1043786, 55672775, 122331948, 102550799, 60052609, 52234396, 643932, 276215956, 134333460, 33981664, 7613146, 51539608, 20170017, 5075701, 5639670, 129743871, 144792864, 8654237, 26059901, 59543849, 161115727, 20851018, 22341446, 35248707, 56274507, 24641464, 62957167, 126359346, 17104892, 12372030, 24493279, 31616002, 48706191]",thedeterminantsofaidallocationbyregionalmultilateraldevelopmentbanksandunitednationsagencies,[u'2003']
ID64,"[u'piliavin', u'ja', u'martin', u'rr']","[30905367, 73159759, 25391853, 44963777, 17318751, 135645654, 48435478, 16777042, 237478803, 89587952, 59638979, 107170083, 102700308, 22761740, 47146006, 84058663, 136320480, 48640908, 82582261, 36824710, 19951337, 161158611, 15925053, 41875496, 221779534, 41069873, 185502064, 28730576, 50335331, 186503725, 1308460, 34853527, 16690930, 48903312, 67023173, 32687342, 58037536, 65369212, 19009370, 100283630, 8731927, 3563493, 6597739, 24872425, 223969888, 123751048, 8606262, 18451168, 1452536, 43273123, 4863958, 60283280, 57686695, 123510253, 101120813, 71440527, 108376478, 19127080, 16594856, 12200948, 12283592, 136950411, 1666953, 27084449, 15976430, 150510729, 63045656, 84700502, 107034127, 25620779, 37261770, 35922042, 60052609, 188050861, 2409393, 170125389, 77927244, 61107915, 127236704, 55670011, 38507130, 46773963, 3294237, 47757071, 57922748, 42122336, 60970351, 9851253, 59968006, 1090313, 36696575, 29290199, 64309210, 17472532, 100373522, 57670601, 67564725, 105769672, 18361492, 47585610, 14261827]",theeffectsofthesexcompositionofgroupsonstyleofsocialinteraction,[u'1978']
ID65,"[u'lam', u'david', u'levison', u'deborah']","[154529256, 31867962, 2181893, 54827463, 16416182, 56896854, 13557065, 17267708, 304685139, 84642430, 8533101, 190793200, 65797311, 57967272, 14529511, 5578977, 27397131, 242785431, 17607078, 67988546, 13468266, 43687963, 34634062, 2184034, 65104592, 200483274, 86868414, 2419857, 50335331, 70701548, 8355796, 34853527, 142837178, 1940054, 225998541, 69303297, 249784500, 43540925, 49208741, 82725743, 22320268, 7812257, 3632602, 16222813, 29840793, 98599772, 15758873, 66412326, 1452536, 30682864, 3177940, 25680295, 57686695, 37153994, 13154439, 47826253, 5677426, 114947958, 14812842, 19376565, 27403119, 57377354, 96874724, 17750572, 31221068, 18726290, 138283903, 45312880, 38654741, 59113771, 2155021, 35922042, 93143200, 66236505, 22574024, 30461813, 83502645, 48255617, 4311414, 17927233, 48683516, 5075701, 41450949, 10952286, 32494687, 33276613, 83016758, 9851253, 49301069, 8695044, 53946482, 11428654, 64309210, 13477685, 116472151, 119943446, 32216566, 61256165, 7832843, 47585610, 39702178]",ageexperienceandschoolingdecomposingearningsinequalityintheunitedstatesandbrazil,[u'1992']
ID66,"[u'bairner', u'a']","[42195780, 134553911, 25391853, 54827463, 121893006, 2858579, 60276863, 77101232, 947810, 7115469, 8533101, 32125027, 174844766, 16277455, 48864302, 12979259, 17324795, 297753898, 52857470, 67988546, 38659657, 152168077, 18322167, 32372110, 9281415, 248195102, 129538818, 156697510, 126842487, 414195966, 32404965, 39799291, 187350056, 40718274, 45965972, 34143576, 15973179, 117271213, 90808950, 2865626, 119520155, 3563493, 127764893, 24220025, 55218058, 58162461, 3403107, 14393418, 109647397, 86022844, 83884545, 148341653, 53641897, 123510253, 40700591, 9508557, 108376478, 129871093, 14812842, 12200948, 27403119, 47857755, 202532096, 171823140, 42427855, 36362193, 173805571, 101342455, 12589195, 55672775, 114702516, 30121742, 99251319, 60559820, 263627131, 2848750, 29853023, 83253679, 4311414, 30120155, 38794855, 332139827, 91883676, 49533384, 5888653, 107688442, 89092110, 169697490, 49301069, 29411038, 1841990, 11428654, 62437435, 54728783, 89884352, 11782642, 32216566, 31471480, 160365126, 345776076, 12504079]",theleicesterschoolandthestudyoffootballhooliganism,[u'2006']
